filename,label
ISIC_0060586.jpg,1
ISIC_0063172.jpg,1
ISIC_0066061.jpg,1
ISIC_0034033.jpg,0
ISIC_0067211.jpg,0
ISIC_0025760.jpg,0
ISIC_0059524.jpg,1
ISIC_0058940.jpg,1
ISIC_0055194.jpg,1
ISIC_0026709.jpg,1
ISIC_0030709.jpg,0
ISIC_0014080_downsampled.jpg,0
ISIC_0072082.jpg,1
ISIC_0027657.jpg,0
ISIC_0059107.jpg,0
ISIC_0056406.jpg,1
ISIC_0055976.jpg,1
ISIC_0026132.jpg,1
ISIC_0062048.jpg,1
ISIC_0071366.jpg,1
ISIC_0065832.jpg,1
ISIC_0057112.jpg,1
ISIC_0071692.jpg,1
ISIC_0072548.jpg,1
ISIC_0061770.jpg,1
ISIC_0028508.jpg,1
ISIC_0065276.jpg,1
ISIC_0033042.jpg,1
ISIC_0016015_downsampled.jpg,0
ISIC_0033304.jpg,1
ISIC_0069235.jpg,1
ISIC_0029552.jpg,0
ISIC_0054482.jpg,1
ISIC_0055003.jpg,1
ISIC_0066492.jpg,1
ISIC_0069086.jpg,1
ISIC_0024481.jpg,1
ISIC_0056190.jpg,1
ISIC_0033293.jpg,0
ISIC_0059308.jpg,0
ISIC_0068766.jpg,1
ISIC_0070321.jpg,1
ISIC_0032856.jpg,1
ISIC_0066068.jpg,0
ISIC_0033290.jpg,0
ISIC_0028266.jpg,0
ISIC_0070065.jpg,1
ISIC_0069918.jpg,1
ISIC_0054985.jpg,1
ISIC_0071901.jpg,1
ISIC_0031292.jpg,1
ISIC_0069193.jpg,1
ISIC_0000271.jpg,0
ISIC_0061627.jpg,0
ISIC_0029096.jpg,0
ISIC_0061272.jpg,0
ISIC_0012664_downsampled.jpg,0
ISIC_0032458.jpg,0
ISIC_0014994_downsampled.jpg,0
ISIC_0054960.jpg,1
ISIC_0011224.jpg,0
ISIC_0026000.jpg,0
ISIC_0054694.jpg,1
ISIC_0065875.jpg,1
ISIC_0026347.jpg,0
ISIC_0071727.jpg,1
ISIC_0062752.jpg,1
ISIC_0063851.jpg,1
ISIC_0000520_downsampled.jpg,1
ISIC_0027260.jpg,1
ISIC_0033978.jpg,0
ISIC_0064731.jpg,1
ISIC_0028317.jpg,1
ISIC_0030984.jpg,0
ISIC_0072974.jpg,1
ISIC_0053500.jpg,1
ISIC_0072241.jpg,1
ISIC_0027580.jpg,1
ISIC_0012278_downsampled.jpg,0
ISIC_0068281.jpg,0
ISIC_0033722.jpg,0
ISIC_0054089.jpg,1
ISIC_0053473.jpg,1
ISIC_0061278.jpg,1
ISIC_0056537.jpg,1
ISIC_0067486.jpg,1
ISIC_0059768.jpg,1
ISIC_0063326.jpg,0
ISIC_0068227.jpg,1
ISIC_0070911.jpg,1
ISIC_0031924.jpg,0
ISIC_0060740.jpg,1
ISIC_0057015.jpg,1
ISIC_0030090.jpg,0
ISIC_0033264.jpg,0
ISIC_0065525.jpg,1
ISIC_0012683_downsampled.jpg,0
ISIC_0033180.jpg,1
ISIC_0024654.jpg,1
ISIC_0030277.jpg,1
ISIC_0034291.jpg,0
ISIC_0070118.jpg,1
ISIC_0066174.jpg,0
ISIC_0071768.jpg,1
ISIC_0032384.jpg,1
ISIC_0033313.jpg,0
ISIC_0027543.jpg,0
ISIC_0060133.jpg,1
ISIC_0058623.jpg,1
ISIC_0033754.jpg,1
ISIC_0026476.jpg,0
ISIC_0032072.jpg,1
ISIC_0067063.jpg,1
ISIC_0000022_downsampled.jpg,1
ISIC_0064460.jpg,1
ISIC_0029580.jpg,0
ISIC_0065170.jpg,1
ISIC_0072138.jpg,1
ISIC_0025487.jpg,0
ISIC_0032131.jpg,0
ISIC_0066426.jpg,1
ISIC_0027215.jpg,0
ISIC_0058611.jpg,1
ISIC_0026817.jpg,0
ISIC_0065592.jpg,0
ISIC_0030958.jpg,0
ISIC_0001140_downsampled.jpg,1
ISIC_0015202_downsampled.jpg,0
ISIC_0000129_downsampled.jpg,0
ISIC_0053769.jpg,1
ISIC_0025117.jpg,0
ISIC_0027140.jpg,0
ISIC_0033333.jpg,1
ISIC_0072048.jpg,1
ISIC_0065116.jpg,1
ISIC_0068143.jpg,1
ISIC_0066325.jpg,1
ISIC_0067498.jpg,0
ISIC_0014397_downsampled.jpg,0
ISIC_0066939.jpg,1
ISIC_0061595.jpg,1
ISIC_0065108.jpg,1
ISIC_0028003.jpg,1
ISIC_0009901.jpg,0
ISIC_0057801.jpg,1
ISIC_0057853.jpg,1
ISIC_0063369.jpg,1
ISIC_0056974.jpg,1
ISIC_0065938.jpg,1
ISIC_0054859.jpg,1
ISIC_0070707.jpg,0
ISIC_0027904.jpg,1
ISIC_0026444.jpg,0
ISIC_0072474.jpg,1
ISIC_0062087.jpg,1
ISIC_0026412.jpg,0
ISIC_0026091.jpg,1
ISIC_0071314.jpg,1
ISIC_0070525.jpg,1
ISIC_0027319.jpg,0
ISIC_0055707.jpg,1
ISIC_0058632.jpg,1
ISIC_0055709.jpg,1
ISIC_0031532.jpg,0
ISIC_0057933.jpg,1
ISIC_0065703.jpg,1
ISIC_0033388.jpg,0
ISIC_0060951.jpg,0
ISIC_0062242.jpg,1
ISIC_0065999.jpg,1
ISIC_0013561_downsampled.jpg,0
ISIC_0062464.jpg,1
ISIC_0057169.jpg,1
ISIC_0057706.jpg,1
ISIC_0061580.jpg,1
ISIC_0027669.jpg,1
ISIC_0057092.jpg,0
ISIC_0024876.jpg,0
ISIC_0034034.jpg,1
ISIC_0054684.jpg,1
ISIC_0026538.jpg,0
ISIC_0062873.jpg,0
ISIC_0070209.jpg,1
ISIC_0056550.jpg,1
ISIC_0054904.jpg,1
ISIC_0058430.jpg,0
ISIC_0058177.jpg,1
ISIC_0026340.jpg,0
ISIC_0030349.jpg,1
ISIC_0027366.jpg,0
ISIC_0062287.jpg,1
ISIC_0000445_downsampled.jpg,1
ISIC_0064523.jpg,0
ISIC_0072496.jpg,1
ISIC_0070938.jpg,1
ISIC_0061110.jpg,1
ISIC_0070079.jpg,0
ISIC_0072777.jpg,0
ISIC_0061026.jpg,1
ISIC_0013606_downsampled.jpg,1
ISIC_0056187.jpg,1
ISIC_0026707.jpg,0
ISIC_0055065.jpg,1
ISIC_0062320.jpg,0
ISIC_0053951.jpg,1
ISIC_0000543.jpg,0
ISIC_0064226.jpg,1
ISIC_0030673.jpg,0
ISIC_0072441.jpg,1
ISIC_0068806.jpg,0
ISIC_0070253.jpg,1
ISIC_0000466.jpg,1
ISIC_0070650.jpg,1
ISIC_0000413_downsampled.jpg,1
ISIC_0072254.jpg,1
ISIC_0057187.jpg,0
ISIC_0066637.jpg,1
ISIC_0029500.jpg,1
ISIC_0060989.jpg,1
ISIC_0070606.jpg,0
ISIC_0029528.jpg,0
ISIC_0055768.jpg,1
ISIC_0068628.jpg,1
ISIC_0055089.jpg,1
ISIC_0033387.jpg,1
ISIC_0067910.jpg,1
ISIC_0061331.jpg,1
ISIC_0032702.jpg,0
ISIC_0068555.jpg,1
ISIC_0069343.jpg,0
ISIC_0071069.jpg,1
ISIC_0054481.jpg,1
ISIC_0033076.jpg,0
ISIC_0026107.jpg,0
ISIC_0029677.jpg,0
ISIC_0054544.jpg,1
ISIC_0065570.jpg,1
ISIC_0031425.jpg,0
ISIC_0070301.jpg,1
ISIC_0067527.jpg,1
ISIC_0069986.jpg,1
ISIC_0054921.jpg,1
ISIC_0071062.jpg,1
ISIC_0072868.jpg,1
ISIC_0025394.jpg,1
ISIC_0034068.jpg,1
ISIC_0032796.jpg,0
ISIC_0025171.jpg,0
ISIC_0000311.jpg,1
ISIC_0070207.jpg,1
ISIC_0030398.jpg,0
ISIC_0060219.jpg,1
ISIC_0032760.jpg,0
ISIC_0026237.jpg,0
ISIC_0073077.jpg,0
ISIC_0031472.jpg,0
ISIC_0026528.jpg,1
ISIC_0056483.jpg,1
ISIC_0059855.jpg,1
ISIC_0067096.jpg,0
ISIC_0065692.jpg,1
ISIC_0033866.jpg,1
ISIC_0068152.jpg,1
ISIC_0030894.jpg,0
ISIC_0065883.jpg,1
ISIC_0027675.jpg,1
ISIC_0071532.jpg,1
ISIC_0015200_downsampled.jpg,1
ISIC_0034120.jpg,1
ISIC_0012930_downsampled.jpg,1
ISIC_0070652.jpg,1
ISIC_0025509.jpg,1
ISIC_0058509.jpg,0
ISIC_0067704.jpg,1
ISIC_0053467.jpg,0
ISIC_0024923.jpg,1
ISIC_0029653.jpg,0
ISIC_0068590.jpg,1
ISIC_0030835.jpg,0
ISIC_0064470.jpg,1
ISIC_0064877.jpg,1
ISIC_0032940.jpg,1
ISIC_0064997.jpg,1
ISIC_0027337.jpg,1
ISIC_0026190.jpg,0
ISIC_0000173.jpg,1
ISIC_0059673.jpg,1
ISIC_0031103.jpg,0
ISIC_0067150.jpg,1
ISIC_0059572.jpg,1
ISIC_0060050.jpg,0
ISIC_0072603.jpg,1
ISIC_0055693.jpg,1
ISIC_0029163.jpg,1
ISIC_0028533.jpg,0
ISIC_0030940.jpg,0
ISIC_0012758.jpg,1
ISIC_0057275.jpg,1
ISIC_0011145.jpg,0
ISIC_0054685.jpg,0
ISIC_0065789.jpg,0
ISIC_0033261.jpg,1
ISIC_0057255.jpg,1
ISIC_0057134.jpg,0
ISIC_0054671.jpg,1
ISIC_0062609.jpg,1
ISIC_0062005.jpg,1
ISIC_0071712.jpg,1
ISIC_0055146.jpg,0
ISIC_0057748.jpg,1
ISIC_0067924.jpg,0
ISIC_0056126.jpg,1
ISIC_0024492.jpg,0
ISIC_0030910.jpg,1
ISIC_0071885.jpg,1
ISIC_0064992.jpg,1
ISIC_0065192.jpg,1
ISIC_0072859.jpg,1
ISIC_0033920.jpg,0
ISIC_0025658.jpg,0
ISIC_0053478.jpg,1
ISIC_0070283.jpg,1
ISIC_0059275.jpg,1
ISIC_0068673.jpg,1
ISIC_0059198.jpg,1
ISIC_0064517.jpg,1
ISIC_0057244.jpg,1
ISIC_0068445.jpg,0
ISIC_0054743.jpg,1
ISIC_0054497.jpg,1
ISIC_0031339.jpg,1
ISIC_0029840.jpg,1
ISIC_0072129.jpg,1
ISIC_0063995.jpg,1
ISIC_0059595.jpg,1
ISIC_0031543.jpg,1
ISIC_0027244.jpg,0
ISIC_0034259.jpg,0
ISIC_0054616.jpg,1
ISIC_0000444_downsampled.jpg,1
ISIC_0062345.jpg,1
ISIC_0028575.jpg,0
ISIC_0025891.jpg,1
ISIC_0026902.jpg,1
ISIC_0061616.jpg,0
ISIC_0032544.jpg,1
ISIC_0063318.jpg,1
ISIC_0054776.jpg,1
ISIC_0032511.jpg,1
ISIC_0060591.jpg,1
ISIC_0058118.jpg,1
ISIC_0029416.jpg,0
ISIC_0062261.jpg,1
ISIC_0070213.jpg,1
ISIC_0067642.jpg,1
ISIC_0072491.jpg,1
ISIC_0032692.jpg,0
ISIC_0065465.jpg,0
ISIC_0061600.jpg,1
ISIC_0031604.jpg,0
ISIC_0067533.jpg,0
ISIC_0070565.jpg,0
ISIC_0059481.jpg,1
ISIC_0060738.jpg,1
ISIC_0069097.jpg,0
ISIC_0027482.jpg,0
ISIC_0065368.jpg,1
ISIC_0058877.jpg,1
ISIC_0063506.jpg,1
ISIC_0060446.jpg,1
ISIC_0057739.jpg,1
ISIC_0057248.jpg,0
ISIC_0026715.jpg,0
ISIC_0058588.jpg,0
ISIC_0068936.jpg,1
ISIC_0064954.jpg,0
ISIC_0069206.jpg,1
ISIC_0059397.jpg,1
ISIC_0053505.jpg,0
ISIC_0058150.jpg,1
ISIC_0059919.jpg,1
ISIC_0000154_downsampled.jpg,1
ISIC_0071572.jpg,0
ISIC_0068778.jpg,1
ISIC_0062586.jpg,1
ISIC_0070387.jpg,1
ISIC_0054018.jpg,1
ISIC_0070991.jpg,1
ISIC_0064016.jpg,1
ISIC_0054355.jpg,1
ISIC_0030242.jpg,1
ISIC_0070817.jpg,1
ISIC_0064109.jpg,1
ISIC_0013425_downsampled.jpg,0
ISIC_0028351.jpg,0
ISIC_0028688.jpg,1
ISIC_0055799.jpg,1
ISIC_0060013.jpg,0
ISIC_0064925.jpg,1
ISIC_0059512.jpg,1
ISIC_0063475.jpg,1
ISIC_0058751.jpg,1
ISIC_0058819.jpg,1
ISIC_0070625.jpg,1
ISIC_0064399.jpg,1
ISIC_0055050.jpg,1
ISIC_0024516.jpg,1
ISIC_0026554.jpg,0
ISIC_0064162.jpg,1
ISIC_0000521_downsampled.jpg,1
ISIC_0011163.jpg,1
ISIC_0068331.jpg,1
ISIC_0064759.jpg,1
ISIC_0071176.jpg,1
ISIC_0028964.jpg,1
ISIC_0069248.jpg,1
ISIC_0063655.jpg,1
ISIC_0032095.jpg,1
ISIC_0029861.jpg,0
ISIC_0029256.jpg,0
ISIC_0030693.jpg,0
ISIC_0027352.jpg,1
ISIC_0066097.jpg,0
ISIC_0066960.jpg,1
ISIC_0000126_downsampled.jpg,0
ISIC_0067985.jpg,1
ISIC_0073224.jpg,1
ISIC_0063373.jpg,1
ISIC_0061612.jpg,0
ISIC_0069909.jpg,1
ISIC_0033231.jpg,0
ISIC_0032287.jpg,1
ISIC_0012258_downsampled.jpg,1
ISIC_0058845.jpg,1
ISIC_0071890.jpg,1
ISIC_0029156.jpg,0
ISIC_0030501.jpg,1
ISIC_0030280.jpg,1
ISIC_0073241.jpg,1
ISIC_0059235.jpg,0
ISIC_0026099.jpg,0
ISIC_0031470.jpg,1
ISIC_0066322.jpg,1
ISIC_0055069.jpg,0
ISIC_0060418.jpg,1
ISIC_0061900.jpg,1
ISIC_0070852.jpg,1
ISIC_0027361.jpg,0
ISIC_0031451.jpg,0
ISIC_0026357.jpg,0
ISIC_0012127_downsampled.jpg,0
ISIC_0030248.jpg,0
ISIC_0071102.jpg,1
ISIC_0060097.jpg,0
ISIC_0062821.jpg,1
ISIC_0029547.jpg,1
ISIC_0062544.jpg,1
ISIC_0059330.jpg,1
ISIC_0070011.jpg,1
ISIC_0065864.jpg,1
ISIC_0060063.jpg,1
ISIC_0028614.jpg,0
ISIC_0026508.jpg,0
ISIC_0055264.jpg,1
ISIC_0014114_downsampled.jpg,0
ISIC_0032887.jpg,1
ISIC_0024665.jpg,1
ISIC_0013045_downsampled.jpg,0
ISIC_0056784.jpg,0
ISIC_0031622.jpg,0
ISIC_0069307.jpg,0
ISIC_0054396.jpg,1
ISIC_0063958.jpg,1
ISIC_0028906.jpg,0
ISIC_0057160.jpg,0
ISIC_0012372_downsampled.jpg,0
ISIC_0014061_downsampled.jpg,1
ISIC_0055918.jpg,1
ISIC_0029241.jpg,1
ISIC_0060798.jpg,1
ISIC_0034211.jpg,1
ISIC_0057942.jpg,1
ISIC_0026100.jpg,1
ISIC_0057136.jpg,0
ISIC_0015962_downsampled.jpg,0
ISIC_0026738.jpg,1
ISIC_0070164.jpg,1
ISIC_0031186.jpg,1
ISIC_0030846.jpg,0
ISIC_0029937.jpg,1
ISIC_0059989.jpg,1
ISIC_0069177.jpg,0
ISIC_0033708.jpg,1
ISIC_0059746.jpg,1
ISIC_0062731.jpg,0
ISIC_0002453_downsampled.jpg,0
ISIC_0055235.jpg,0
ISIC_0030991.jpg,1
ISIC_0030233.jpg,1
ISIC_0061715.jpg,1
ISIC_0064910.jpg,1
ISIC_0027367.jpg,0
ISIC_0025182.jpg,1
ISIC_0013674_downsampled.jpg,1
ISIC_0025317.jpg,1
ISIC_0055533.jpg,0
ISIC_0030016.jpg,0
ISIC_0057371.jpg,1
ISIC_0068975.jpg,1
ISIC_0061767.jpg,1
ISIC_0072951.jpg,1
ISIC_0032689.jpg,0
ISIC_0061385.jpg,1
ISIC_0068570.jpg,1
ISIC_0058286.jpg,1
ISIC_0069381.jpg,1
ISIC_0060663.jpg,1
ISIC_0031612.jpg,0
ISIC_0059294.jpg,1
ISIC_0059124.jpg,1
ISIC_0026773.jpg,0
ISIC_0053510.jpg,1
ISIC_0014221_downsampled.jpg,1
ISIC_0028089.jpg,0
ISIC_0026369.jpg,1
ISIC_0053935.jpg,1
ISIC_0033258.jpg,1
ISIC_0030184.jpg,0
ISIC_0070997.jpg,1
ISIC_0013411_downsampled.jpg,1
ISIC_0067811.jpg,0
ISIC_0069557.jpg,1
ISIC_0061723.jpg,0
ISIC_0033020.jpg,1
ISIC_0064649.jpg,1
ISIC_0055706.jpg,1
ISIC_0033424.jpg,1
ISIC_0056153.jpg,1
ISIC_0059106.jpg,1
ISIC_0031440.jpg,0
ISIC_0030798.jpg,1
ISIC_0057940.jpg,0
ISIC_0064814.jpg,1
ISIC_0060358.jpg,0
ISIC_0059669.jpg,1
ISIC_0054279.jpg,1
ISIC_0055851.jpg,0
ISIC_0029669.jpg,1
ISIC_0032881.jpg,0
ISIC_0013702_downsampled.jpg,1
ISIC_0026660.jpg,0
ISIC_0012949_downsampled.jpg,0
ISIC_0029882.jpg,0
ISIC_0027294.jpg,1
ISIC_0067490.jpg,1
ISIC_0013310_downsampled.jpg,0
